cleanup_id,gvp_id,complaint_id,cleaned_date,response_time_hours,waste_collected_kg,cost_estimate,cleaned_by
CL03030,GVP095,C03954,2025-11-02,15,320,1864.99,Team A
CL03031,GVP211,C02309,2026-04-19,130,135.8,792.98,Team B
CL03032,GVP292,C01967,2026-01-23,55,270.0,1228.15,Team C
CL03033,GVP244,C02338,2026-03-19,20,77.2,388.12,Team B
CL03034,GVP032,C03345,2025-11-30,99,79.3,494.41,Team C
CL03035,GVP118,C01816,2026-08-18,59,138.1,786.38,Team D
CL03036,GVP116,C01098,2025-03-10,97,145.6,811.09,Team C
CL03037,GVP053,C02889,2026-04-21,47,77.9,385.2,Team D
CL03038,GVP198,C02224,2025-03-01,127,103.4,679.13,Team B
CL03039,GVP021,C03364,2025-07-23,60,260.6,1204.04,Team A
CL03040,GVP147,C03125,2025-11-24,44,288.1,1467.96,Team B
CL03041,GVP037,C02887,2026-09-10,152,100.3,626.33,Team C
CL03042,GVP258,C02271,2026-12-26,46,187.4,919.89,Team C
CL03043,GVP271,C03624,2025-05-22,28,89.6,574.97,Team C
CL03044,GVP054,C01987,2026-12-07,25,151.3,767.44,Team D
CL03045,GVP137,C02190,2026-07-08,57,320,1635.43,Team D
CL03046,GVP209,C01783,2026-01-10,161,297.1,1376.27,Team C
CL03047,GVP057,C01636,2025-02-27,61,72.5,515.95,Team B
CL03048,GVP071,C01840,2026-02-11,58,204.8,979.13,Team C
CL03049,GVP106,C02543,2026-07-24,127,70.2,417.11,Team B
CL03050,GVP046,C01307,2026-10-19,88,48.4,344.8,Team A
CL03051,GVP170,C01800,2026-03-15,45,96.6,530.5,Team A
CL03052,GVP034,C02495,2026-06-11,77,88.5,585.61,Team D
CL03053,GVP284,C01308,2027-01-02,75,92.6,505.92,Team D
CL03054,GVP052,C02732,2026-05-23,73,97.8,476.3,Team C
CL03055,GVP146,C03684,2025-09-10,37,163.9,813.43,Team C
CL03056,GVP289,C03402,2025-03-14,77,206.1,883.74,Team D
CL03057,GVP136,C02538,2026-02-10,67,130.1,859.77,Team C
CL03058,GVP045,C02047,2025-07-31,14,71.1,378.98,Team A
CL03059,GVP091,C01369,2025-02-08,72,73.9,499.48,Team D
CL03060,GVP026,C02061,2026-06-09,82,133.9,677.12,Team B
CL03061,GVP104,C03427,2025-07-18,25,186.1,942.36,Team B
CL03062,GVP083,C01543,2025-06-12,24,164.7,683.84,Team C
CL03063,GVP146,C00215,2026-11-05,18,110.9,494.76,Team C
CL03064,GVP032,C00548,2026-01-25,39,58.0,298.22,Team A
CL03065,GVP276,C01243,2026-08-23,39,104.9,559.89,Team D
CL03066,GVP199,C00718,2025-06-03,87,85.8,494.8,Team C
CL03067,GVP285,C01151,2025-02-16,48,249.3,1256.11,Team A
CL03068,GVP294,C00763,2026-04-11,127,127.2,669.08,Team A
CL03069,GVP132,C02596,2025-06-10,52,105.4,521.69,Team D
CL03070,GVP093,C03926,2025-12-26,64,152.3,641.33,Team B
CL03071,GVP016,C00560,2025-08-22,40,132.8,863.05,Team A
CL03072,GVP287,C00506,2026-08-01,48,137.1,686.84,Team B
CL03073,GVP267,C03782,2026-08-20,52,181.3,796.58,Team C
CL03074,GVP141,C03471,2026-11-27,34,126.8,770.76,Team B
CL03075,GVP284,C01720,2025-03-31,70,97.4,591.95,Team B
CL03076,GVP229,C02496,2026-01-02,42,83.9,412.29,Team A
CL03077,GVP197,C01982,2026-07-05,32,64.1,400.58,Team C
CL03078,GVP151,C01601,2025-06-04,57,213.4,1001.46,Team B
CL03079,GVP282,C02241,2025-09-10,69,190.2,856.55,Team A
CL03080,GVP222,C03796,2025-01-29,34,227.0,1246.86,Team D
CL03081,GVP055,C02240,2025-07-24,127,29.3,300.04,Team A
CL03082,GVP222,C00095,2026-04-17,55,133.5,603.76,Team B
CL03083,GVP286,C02120,2025-06-24,78,129.7,631.19,Team D
CL03084,GVP207,C03303,2026-10-30,102,199.9,971.11,Team D
CL03085,GVP110,C03842,2025-05-04,39,163.2,980.6,Team A
CL03086,GVP262,C00709,2026-05-22,53,236.1,1187.05,Team B
CL03087,GVP168,C00164,2025-10-02,52,94.7,548.16,Team C
CL03088,GVP099,C02859,2026-04-15,56,157.3,770.12,Team A
CL03089,GVP165,C03561,2026-05-02,29,242.1,1022.73,Team B
CL03090,GVP123,C01159,2026-11-05,96,75.1,430.23,Team D
CL03091,GVP255,C01848,2026-12-24,46,61.0,403.68,Team C
CL03092,GVP089,C01411,2025-07-11,74,222.2,1353.78,Team A
CL03093,GVP288,C03028,2025-04-26,48,171.4,693.94,Team C
CL03094,GVP200,C00054,2025-11-08,89,134.5,696.01,Team B
CL03095,GVP185,C02774,2026-12-26,56,159.3,834.4,Team B
CL03096,GVP059,C02910,2025-11-22,69,64.3,433.35,Team A
CL03097,GVP064,C02228,2026-02-27,96,81.9,422.08,Team C
CL03098,GVP009,C03668,2026-10-31,74,210.0,862.49,Team A
CL03099,GVP146,C01277,2026-07-11,69,98.5,489.5,Team A
CL03100,GVP165,C00828,2026-02-02,149,249.0,1440.66,Team D
CL03101,GVP279,C02873,2026-06-12,115,193.0,1148.33,Team A
CL03102,GVP251,C01500,2025-08-28,106,50.7,222.67,Team B
CL03103,GVP210,C03637,2025-12-29,18,180.9,969.22,Team A
CL03104,GVP135,C00929,2026-02-07,58,180.1,1014.63,Team B
CL03105,GVP291,C01499,2025-03-19,49,201.2,1217.72,Team C
CL03106,GVP014,C03407,2026-11-28,71,67.3,462.08,Team B
CL03107,GVP135,C00254,2026-03-15,35,59.9,462.76,Team D
CL03108,GVP295,C00486,2026-01-30,58,174.7,930.51,Team A
CL03109,GVP277,C02655,2026-02-09,65,79.5,426.24,Team A
CL03110,GVP089,C02395,2025-09-23,34,89.6,423.92,Team D
CL03111,GVP044,C02295,2025-03-05,65,56.5,429.22,Team C
CL03112,GVP064,C00276,2025-01-07,40,62.0,489.75,Team C
CL03113,GVP033,C00442,2025-10-30,67,201.0,866.24,Team B
CL03114,GVP158,C00809,2026-02-22,181,100.0,503.63,Team B
CL03115,GVP006,C02989,2025-07-22,94,106.7,546.0,Team B
CL03116,GVP086,C01223,2025-12-27,29,116.1,639.46,Team C
CL03117,GVP019,C01110,2026-10-12,38,271.6,1403.15,Team B
CL03118,GVP132,C02694,2025-08-28,52,99.3,515.83,Team C
CL03119,GVP212,C01846,2025-07-12,73,112.8,578.26,Team B
CL03120,GVP257,C00425,2026-06-11,61,129.1,748.77,Team C
CL03121,GVP235,C00210,2026-03-04,40,73.5,403.38,Team C
CL03122,GVP081,C02451,2025-10-17,134,191.9,965.36,Team A
CL03123,GVP133,C02563,2026-02-17,79,161.4,756.51,Team D
CL03124,GVP298,C01703,2025-01-03,66,80.5,526.74,Team D
CL03125,GVP209,C03389,2025-06-17,29,104.2,592.9,Team B
CL03126,GVP141,C02515,2025-10-08,51,64.9,362.95,Team C
CL03127,GVP230,C00777,2026-03-09,82,320,1572.92,Team B
CL03128,GVP099,C02550,2026-03-21,42,173.8,860.77,Team B
CL03129,GVP032,C00885,2025-10-12,63,108.6,716.06,Team C
CL03130,GVP051,C00218,2025-09-27,62,176.3,1128.51,Team C
CL03131,GVP163,C01418,2026-09-01,74,144.5,691.61,Team C
CL03132,GVP144,C03682,2026-06-10,48,320,1686.88,Team C
CL03133,GVP024,C02383,2026-08-18,56,78.1,482.62,Team B
CL03134,GVP204,C00118,2026-01-18,112,320,1541.8,Team B
CL03135,GVP081,C01126,2025-11-25,55,112.9,595.1,Team D
CL03136,GVP087,C00249,2025-10-27,71,89.6,454.73,Team B
CL03137,GVP064,C00044,2025-08-15,12,152.6,804.13,Team A
CL03138,GVP044,C02966,2025-10-05,70,48.6,281.23,Team A
CL03139,GVP236,C03325,2026-12-10,116,68.5,420.28,Team A
CL03140,GVP057,C02523,2026-03-06,86,125.8,588.99,Team B
CL03141,GVP007,C00600,2025-02-17,34,66.4,446.21,Team B
CL03142,GVP169,C03489,2026-04-15,92,34.1,187.54,Team A
CL03143,GVP226,C02554,2025-10-24,57,122.1,767.47,Team B
CL03144,GVP286,C00950,2026-12-11,76,101.8,705.65,Team C
CL03145,GVP165,C01208,2025-04-11,141,84.0,449.18,Team A
CL03146,GVP079,C01161,2025-06-27,43,123.0,690.96,Team C
CL03147,GVP192,C03793,2025-03-14,80,140.4,838.23,Team D
CL03148,GVP041,C01892,2025-03-30,66,65.9,427.62,Team A
CL03149,GVP028,C03581,2026-02-08,52,97.1,574.34,Team A
CL03150,GVP239,C01200,2026-03-12,51,87.4,469.19,Team D
CL03151,GVP038,C03720,2025-01-28,93,320,1521.69,Team C
CL03152,GVP205,C02364,2025-09-28,60,256.8,1435.32,Team C
CL03153,GVP048,C03133,2025-07-06,43,60.2,419.41,Team A
CL03154,GVP015,C02816,2026-06-13,99,48.8,280.0,Team C
CL03155,GVP291,C01429,2025-03-19,57,213.4,1184.21,Team D
CL03156,GVP188,C02857,2026-05-24,102,69.7,297.37,Team B
CL03157,GVP153,C02272,2026-03-20,122,49.8,378.72,Team A
CL03158,GVP100,C01255,2026-03-11,23,94.3,620.7,Team B
CL03159,GVP288,C02797,2025-09-08,66,83.8,514.53,Team C
CL03160,GVP026,C02636,2025-10-20,117,118.8,751.65,Team D
CL03161,GVP168,C02705,2025-01-24,42,47.5,353.12,Team A
CL03162,GVP115,C00975,2025-04-07,73,117.7,695.02,Team B
CL03163,GVP269,C02937,2025-07-24,71,160.5,910.66,Team D
CL03164,GVP081,C02428,2026-10-07,67,157.6,788.42,Team B
CL03165,GVP217,C03035,2026-05-09,37,107.5,713.81,Team A
CL03166,GVP175,C02127,2025-06-26,49,50.7,232.2,Team D
CL03167,GVP276,C00889,2026-11-15,67,91.3,478.27,Team C
CL03168,GVP081,C03500,2025-07-28,47,73.2,518.04,Team C
CL03169,GVP098,C00311,2025-09-06,46,84.2,480.98,Team D
CL03170,GVP168,C00636,2026-08-15,87,320,1344.41,Team B
CL03171,GVP028,C03647,2025-05-28,50,68.1,421.01,Team B
CL03172,GVP237,C02845,2026-03-03,57,74.7,403.66,Team C
CL03173,GVP200,C03415,2026-03-20,108,234.4,1328.7,Team A
CL03174,GVP048,C01522,2025-08-29,60,52.9,299.43,Team A
CL03175,GVP284,C01908,2025-03-25,166,97.1,518.81,Team D
CL03176,GVP019,C02259,2026-09-30,26,120.5,717.99,Team A
CL03177,GVP019,C01172,2026-08-18,45,64.3,361.77,Team B
CL03178,GVP230,C03735,2025-02-20,73,200.6,845.54,Team D
CL03179,GVP247,C02917,2026-12-26,164,99.6,466.17,Team B
CL03180,GVP007,C02670,2026-01-01,58,96.5,536.18,Team A
CL03181,GVP233,C00938,2025-05-29,42,171.9,922.97,Team D
CL03182,GVP019,C03775,2026-10-25,46,122.9,764.61,Team D
CL03183,GVP291,C01625,2025-11-11,88,117.9,778.14,Team D
CL03184,GVP082,C02998,2025-08-13,76,117.4,643.79,Team B
CL03185,GVP065,C01712,2025-10-18,141,49.0,323.38,Team D
CL03186,GVP147,C01881,2025-02-28,95,258.6,1291.58,Team B
CL03187,GVP074,C02876,2026-09-27,38,156.1,810.11,Team B
CL03188,GVP129,C03508,2025-11-08,95,79.8,578.37,Team B
CL03189,GVP239,C03662,2026-03-18,32,112.7,607.73,Team B
CL03190,GVP186,C01431,2025-05-18,81,186.1,1098.45,Team C
CL03191,GVP054,C02657,2025-08-22,32,159.7,790.18,Team C
CL03192,GVP017,C00960,2025-03-07,83,206.4,1035.06,Team C
CL03193,GVP234,C03481,2025-10-14,48,222.2,1306.4,Team D
CL03194,GVP003,C03003,2025-02-06,71,57.9,359.7,Team D
CL03195,GVP113,C02135,2026-11-22,55,122.2,562.33,Team C
CL03196,GVP111,C01406,2025-02-21,46,153.0,908.38,Team A
CL03197,GVP021,C03190,2026-08-02,42,126.7,537.33,Team C
CL03198,GVP147,C01516,2026-02-17,59,320,1553.01,Team D
CL03199,GVP137,C01796,2025-06-15,47,116.5,758.14,Team D
CL03200,GVP260,C02151,2026-08-22,51,141.2,792.43,Team D
CL03201,GVP042,C03506,2025-03-18,23,94.5,650.15,Team A
CL03202,GVP194,C01239,2026-06-14,24,68.9,399.22,Team B
CL03203,GVP133,C02182,2025-12-18,67,90.9,404.96,Team C
CL03204,GVP184,C03827,2026-09-16,45,68.6,367.03,Team D
CL03205,GVP188,C00478,2025-10-15,37,131.3,699.8,Team C
CL03206,GVP098,C00836,2026-05-12,49,90.4,405.37,Team D
CL03207,GVP234,C00325,2026-03-09,114,261.7,1213.2,Team D
CL03208,GVP242,C02628,2026-07-14,82,143.5,765.44,Team C
CL03209,GVP113,C01832,2026-12-09,111,139.6,858.07,Team A
CL03210,GVP180,C01991,2025-09-06,71,211.5,1037.04,Team A
CL03211,GVP284,C01486,2025-10-13,39,233.3,1096.13,Team C
CL03212,GVP084,C03396,2025-02-05,84,195.0,1113.87,Team B
CL03213,GVP102,C03760,2025-09-13,62,46.2,303.35,Team C
CL03214,GVP240,C01152,2026-03-23,208,137.0,677.06,Team B
CL03215,GVP168,C02426,2025-03-01,34,195.5,1216.45,Team B
CL03216,GVP116,C01886,2025-10-10,59,185.8,950.92,Team B
CL03217,GVP233,C01046,2026-05-11,28,54.2,337.06,Team B
CL03218,GVP020,C00541,2025-05-02,128,92.3,515.47,Team A
CL03219,GVP200,C03805,2025-10-10,78,119.9,630.85,Team C
CL03220,GVP246,C01484,2026-11-08,62,54.4,422.23,Team D
CL03221,GVP251,C03771,2026-10-08,60,117.6,537.96,Team B
CL03222,GVP201,C00103,2025-04-16,183,67.6,375.0,Team A
CL03223,GVP283,C03563,2025-03-29,74,72.4,402.32,Team B
CL03224,GVP209,C03788,2026-03-25,95,115.4,693.73,Team A
CL03225,GVP116,C03532,2026-09-12,112,84.2,575.86,Team B
CL03226,GVP115,C01710,2026-03-04,96,173.4,1005.73,Team B
CL03227,GVP193,C01799,2025-05-17,54,155.8,906.86,Team C
CL03228,GVP270,C02541,2025-10-06,57,88.5,614.47,Team C
CL03229,GVP234,C00756,2026-04-01,56,74.2,459.36,Team C
CL03230,GVP213,C01554,2025-08-23,54,110.5,761.13,Team C
CL03231,GVP097,C01823,2026-07-14,39,110.3,670.61,Team A
CL03232,GVP242,C02327,2025-12-05,56,85.2,469.68,Team C
CL03233,GVP285,C00026,2026-08-20,27,123.2,587.99,Team C
CL03234,GVP271,C01928,2026-07-20,74,150.0,920.22,Team B
CL03235,GVP060,C03683,2025-06-30,56,161.4,1011.06,Team D
CL03236,GVP121,C02642,2026-09-10,87,102.1,498.23,Team A
CL03237,GVP140,C02907,2025-09-20,63,199.8,1042.43,Team B
CL03238,GVP012,C03707,2025-09-02,48,260.0,1048.52,Team C
CL03239,GVP216,C03394,2026-02-05,67,75.5,478.62,Team C
CL03240,GVP174,C01271,2025-06-08,43,46.8,354.67,Team A
CL03241,GVP171,C03543,2026-06-21,141,185.7,824.09,Team C
CL03242,GVP086,C01806,2026-11-05,31,152.4,798.53,Team B
CL03243,GVP163,C03501,2026-07-10,16,320,1302.52,Team D
CL03244,GVP008,C00787,2025-11-17,60,320,1561.79,Team D
CL03245,GVP232,C02923,2025-04-25,42,118.2,537.92,Team B
CL03246,GVP291,C03040,2025-05-12,56,111.2,526.5,Team D
CL03247,GVP193,C01108,2026-06-29,97,101.3,485.53,Team C
CL03248,GVP068,C02502,2025-09-09,22,162.3,1019.18,Team A
CL03249,GVP267,C01372,2025-07-23,50,30.0,260.82,Team B
CL03250,GVP221,C02361,2026-06-04,67,32.7,204.26,Team D
CL03251,GVP298,C01833,2026-11-16,61,144.3,752.99,Team D
CL03252,GVP200,C00592,2026-12-17,32,73.6,505.08,Team A
CL03253,GVP227,C03147,2026-09-19,45,142.4,741.42,Team A
CL03254,GVP241,C03699,2026-04-04,27,320,1363.56,Team C
CL03255,GVP243,C01012,2025-05-25,132,213.0,1158.16,Team B
CL03256,GVP234,C01075,2026-06-06,16,63.1,421.01,Team A
CL03257,GVP131,C01068,2026-10-11,56,229.2,1330.71,Team C
CL03258,GVP155,C02211,2026-09-23,57,320,1810.34,Team D
CL03259,GVP163,C03988,2025-09-27,65,222.0,913.16,Team D
CL03260,GVP209,C02455,2026-02-25,45,229.0,1425.58,Team A
CL03261,GVP247,C01147,2026-12-12,91,220.8,947.51,Team D
CL03262,GVP299,C01129,2026-05-22,27,155.1,747.63,Team B
CL03263,GVP107,C00793,2026-01-09,42,93.3,533.53,Team A
CL03264,GVP202,C01599,2026-10-11,66,131.8,750.61,Team B
CL03265,GVP080,C02087,2025-03-07,79,154.8,915.68,Team A
CL03266,GVP136,C02980,2026-12-24,59,264.4,1422.93,Team D
CL03267,GVP100,C01730,2025-08-20,100,101.6,504.12,Team D
CL03268,GVP100,C00455,2025-08-06,172,138.4,730.42,Team C
CL03269,GVP050,C03175,2025-09-26,59,144.2,738.01,Team C
CL03270,GVP196,C01044,2026-01-10,66,70.9,384.94,Team A
CL03271,GVP001,C02171,2026-10-08,44,112.7,538.51,Team B
CL03272,GVP265,C01667,2026-04-11,132,157.7,891.03,Team B
CL03273,GVP014,C01572,2025-07-06,140,39.2,375.71,Team D
CL03274,GVP049,C03710,2025-07-31,101,211.8,1276.82,Team C
CL03275,GVP002,C01669,2025-05-24,53,81.2,502.74,Team B
CL03276,GVP068,C02003,2026-11-09,80,132.7,666.33,Team B
CL03277,GVP216,C02982,2026-11-26,93,181.5,1092.06,Team D
CL03278,GVP054,C03170,2026-10-12,193,166.1,906.63,Team B
CL03279,GVP162,C02814,2025-12-23,58,106.2,705.75,Team B
CL03280,GVP299,C02244,2025-01-30,86,152.6,940.03,Team B
CL03281,GVP045,C02913,2026-04-13,94,119.4,664.92,Team A
CL03282,GVP202,C01023,2026-03-17,59,246.8,1362.37,Team B
CL03283,GVP208,C03584,2025-11-27,44,162.4,943.61,Team C
CL03284,GVP083,C00559,2026-08-12,121,84.6,402.66,Team A
CL03285,GVP284,C01932,2025-05-08,94,62.8,435.8,Team B
CL03286,GVP066,C00644,2026-07-12,33,117.7,606.13,Team B
CL03287,GVP216,C00041,2025-03-31,25,169.5,861.54,Team A
CL03288,GVP108,C03890,2025-05-13,118,75.9,371.16,Team D
CL03289,GVP146,C02466,2026-07-23,52,180.2,900.27,Team B
CL03290,GVP222,C00488,2025-01-17,34,185.0,790.91,Team B
CL03291,GVP292,C02587,2025-07-22,49,51.2,265.42,Team C
CL03292,GVP205,C03344,2026-10-06,41,158.6,756.61,Team B
CL03293,GVP017,C01747,2025-03-07,119,65.8,433.71,Team B
CL03294,GVP021,C02367,2026-09-03,25,107.9,511.16,Team D
CL03295,GVP096,C00682,2026-09-13,60,287.5,1415.99,Team D
CL03296,GVP116,C00720,2026-09-18,64,208.1,1038.86,Team B
CL03297,GVP141,C00903,2025-10-10,131,139.4,716.36,Team B
CL03298,GVP193,C00094,2026-05-13,75,102.6,560.36,Team A
CL03299,GVP249,C01262,2025-10-28,83,197.7,1041.96,Team A
CL03300,GVP003,C00128,2025-05-09,45,181.2,849.83,Team D
CL03301,GVP166,C00556,2025-04-18,48,185.9,1095.46,Team B
CL03302,GVP201,C02226,2025-09-14,98,42.5,370.5,Team B
CL03303,GVP068,C02740,2025-03-13,33,107.6,624.82,Team D
CL03304,GVP268,C01598,2026-09-28,56,265.9,1482.8,Team A
CL03305,GVP101,C00956,2025-03-26,52,126.2,772.71,Team A
CL03306,GVP003,C00969,2025-10-28,103,55.9,402.17,Team D
CL03307,GVP233,C00289,2026-12-01,104,107.9,554.16,Team B
CL03308,GVP187,C01490,2026-06-13,44,78.9,523.95,Team D
CL03309,GVP259,C00867,2025-10-12,129,188.9,1094.79,Team B
CL03310,GVP042,C02284,2025-11-04,54,40.2,283.41,Team D
CL03311,GVP257,C00674,2026-09-07,97,97.7,483.56,Team B
CL03312,GVP296,C01760,2025-10-06,28,120.1,676.85,Team B
CL03313,GVP021,C01632,2026-07-15,52,151.4,854.31,Team D
CL03314,GVP082,C03541,2025-01-26,41,95.7,568.05,Team C
CL03315,GVP031,C03453,2025-05-27,57,238.8,1062.88,Team B
CL03316,GVP111,C00173,2026-07-05,88,197.6,1091.59,Team D
CL03317,GVP156,C00446,2026-09-08,47,85.2,573.87,Team B
CL03318,GVP288,C01549,2025-01-29,40,237.3,1061.53,Team B
CL03319,GVP074,C01662,2026-08-14,78,172.0,932.41,Team B
CL03320,GVP195,C02595,2026-11-01,77,129.2,692.08,Team A
CL03321,GVP198,C02285,2026-11-13,22,320,1533.89,Team C
CL03322,GVP072,C02712,2025-04-06,39,167.9,870.69,Team B
CL03323,GVP036,C00070,2025-03-31,43,170.4,883.97,Team D
CL03324,GVP266,C01935,2025-03-29,13,129.8,670.69,Team B
CL03325,GVP171,C02431,2026-02-14,40,64.6,291.3,Team B
CL03326,GVP145,C01610,2025-04-28,34,199.3,1149.5,Team B
CL03327,GVP170,C01953,2026-01-19,51,189.8,870.17,Team D
CL03328,GVP015,C03574,2025-04-07,234,89.3,497.49,Team B
CL03329,GVP088,C03174,2026-01-15,58,78.2,493.66,Team B
CL03330,GVP015,C02687,2026-12-24,142,105.8,698.54,Team A
CL03331,GVP111,C03097,2026-05-30,54,59.6,478.91,Team B
CL03332,GVP141,C00101,2026-10-22,18,113.2,600.83,Team D
CL03333,GVP296,C01509,2025-07-03,110,62.2,364.07,Team A
CL03334,GVP274,C01468,2025-07-13,124,111.2,607.49,Team D
CL03335,GVP172,C00808,2026-07-26,65,225.4,992.84,Team C
CL03336,GVP011,C02723,2025-06-18,33,162.8,695.82,Team B
CL03337,GVP284,C00120,2025-07-25,200,234.2,1428.61,Team B
CL03338,GVP152,C02828,2026-08-20,30,249.4,1250.69,Team A
CL03339,GVP177,C02706,2026-09-01,63,140.2,790.07,Team B
CL03340,GVP163,C01915,2025-01-29,94,320,1551.69,Team B
CL03341,GVP093,C02318,2025-07-23,28,165.9,1078.37,Team D
CL03342,GVP217,C03754,2026-11-11,42,217.4,960.67,Team C
CL03343,GVP286,C02855,2025-10-05,19,136.3,784.57,Team B
CL03344,GVP233,C01862,2025-12-17,40,109.3,575.59,Team A
CL03345,GVP275,C02771,2025-07-03,30,74.2,432.29,Team C
CL03346,GVP291,C03960,2025-09-26,29,102.8,614.38,Team D
CL03347,GVP184,C00994,2025-06-01,24,180.3,777.87,Team B
CL03348,GVP056,C03627,2025-07-30,75,161.1,750.5,Team C
CL03349,GVP048,C00098,2026-08-18,21,122.0,749.96,Team B
CL03350,GVP009,C01367,2026-08-11,10,54.4,328.86,Team C
CL03351,GVP133,C03367,2026-04-17,115,57.6,320.37,Team C
CL03352,GVP248,C00788,2025-03-03,55,77.3,419.95,Team A
CL03353,GVP247,C00219,2025-04-06,51,304.9,1247.14,Team A
CL03354,GVP213,C01856,2025-09-10,50,111.8,664.97,Team C
CL03355,GVP201,C01143,2025-03-28,19,228.1,1129.25,Team D
CL03356,GVP094,C00460,2026-02-17,37,51.1,371.68,Team B
CL03357,GVP251,C03168,2025-11-29,93,53.7,305.52,Team B
CL03358,GVP265,C02651,2025-02-21,133,285.4,1445.39,Team C
CL03359,GVP082,C02890,2025-04-15,43,147.7,879.97,Team C
CL03360,GVP284,C02535,2025-12-07,70,238.6,1168.04,Team A
CL03361,GVP018,C03033,2025-05-17,47,254.2,1505.04,Team A
CL03362,GVP198,C02822,2026-09-02,43,116.4,593.13,Team C
CL03363,GVP222,C03761,2025-09-09,46,117.3,657.3,Team A
CL03364,GVP075,C01283,2026-09-07,65,85.9,406.63,Team A
CL03365,GVP111,C02030,2025-08-29,54,151.7,731.07,Team A
CL03366,GVP119,C01450,2025-09-16,88,121.7,690.75,Team A
CL03367,GVP129,C02773,2026-11-07,22,72.4,437.4,Team B
CL03368,GVP286,C00577,2026-11-26,105,320,1312.64,Team B
CL03369,GVP298,C00667,2025-01-24,51,187.1,1095.05,Team C
CL03370,GVP064,C00358,2025-01-27,92,146.9,777.97,Team C
CL03371,GVP178,C02112,2026-10-11,82,140.0,728.1,Team A
CL03372,GVP014,C03835,2025-06-07,95,254.5,1152.08,Team A
CL03373,GVP098,C00147,2026-04-28,28,60.5,457.0,Team D
CL03374,GVP288,C00580,2026-12-05,123,91.0,483.6,Team A
CL03375,GVP227,C03526,2025-03-03,113,148.2,791.93,Team A
CL03376,GVP058,C00191,2025-11-30,47,56.5,354.67,Team D
CL03377,GVP186,C01670,2025-10-24,96,153.6,965.81,Team D
CL03378,GVP220,C00350,2025-10-26,52,126.1,779.37,Team C
CL03379,GVP289,C01819,2025-07-20,91,103.7,574.16,Team C
CL03380,GVP277,C01000,2026-02-12,95,220.2,984.96,Team D
CL03381,GVP283,C00716,2025-03-24,31,164.3,679.33,Team B
CL03382,GVP007,C01637,2026-07-19,51,90.6,447.87,Team D
CL03383,GVP007,C03730,2026-04-04,131,249.7,968.24,Team D
CL03384,GVP207,C00799,2025-11-26,26,101.0,659.62,Team D
CL03385,GVP043,C02552,2026-12-09,83,65.4,332.17,Team C
CL03386,GVP054,C01518,2026-11-19,67,143.2,915.65,Team C
CL03387,GVP007,C03518,2026-02-26,63,105.4,492.25,Team A
CL03388,GVP207,C00411,2026-11-18,100,116.2,802.35,Team D
CL03389,GVP273,C02996,2025-07-25,72,320,1710.42,Team A
CL03390,GVP079,C00864,2026-04-05,258,162.9,851.14,Team B
CL03391,GVP151,C02007,2026-01-30,41,59.3,436.52,Team C
CL03392,GVP034,C03778,2026-06-23,92,219.6,1002.81,Team B
CL03393,GVP295,C01292,2026-06-01,48,290.7,1590.42,Team C
CL03394,GVP152,C03173,2025-08-17,49,256.7,1576.04,Team B
CL03395,GVP204,C02582,2026-11-20,60,117.9,539.87,Team C
CL03396,GVP003,C03354,2026-11-01,95,194.0,1051.19,Team A
CL03397,GVP132,C01137,2026-05-01,47,42.9,370.57,Team D
CL03398,GVP113,C02725,2026-03-07,29,179.9,1037.88,Team A
CL03399,GVP103,C03225,2025-10-29,31,201.9,1105.18,Team A
CL03400,GVP173,C01571,2026-03-01,32,104.2,549.33,Team B
CL03401,GVP082,C00908,2026-09-07,71,110.9,666.91,Team C
CL03402,GVP294,C02355,2025-08-29,85,145.4,671.35,Team C
CL03403,GVP120,C00003,2025-04-21,58,85.3,546.93,Team A
CL03404,GVP065,C02421,2025-09-29,18,121.2,675.84,Team B
CL03405,GVP010,C01532,2025-03-07,59,166.4,851.43,Team C
CL03406,GVP031,C03371,2025-05-09,70,101.6,523.79,Team C
CL03407,GVP142,C02741,2026-08-10,109,205.7,1101.53,Team B
CL03408,GVP066,C02879,2026-12-24,79,87.0,400.01,Team B
CL03409,GVP135,C01156,2026-12-16,120,137.6,743.62,Team B
CL03410,GVP208,C01934,2025-05-13,112,53.0,380.45,Team C
CL03411,GVP028,C03243,2025-04-17,56,140.3,630.77,Team C
CL03412,GVP246,C03199,2025-08-13,47,320,1616.62,Team C
CL03413,GVP156,C01025,2025-02-28,33,29.5,309.29,Team A
CL03414,GVP133,C02313,2025-09-02,53,234.7,999.47,Team C
CL03415,GVP020,C03654,2025-04-29,25,48.6,260.82,Team C
CL03416,GVP066,C01682,2025-12-01,42,205.4,953.54,Team D
CL03417,GVP043,C02673,2026-10-29,73,49.8,382.22,Team A
CL03418,GVP244,C03182,2025-09-11,49,87.4,526.57,Team D
CL03419,GVP300,C02023,2025-09-04,43,64.0,498.16,Team D
CL03420,GVP191,C01426,2026-07-11,102,125.7,785.99,Team C
CL03421,GVP294,C00260,2026-12-01,29,166.8,970.24,Team C
CL03422,GVP168,C02404,2026-03-16,84,88.0,519.36,Team D
CL03423,GVP091,C03244,2025-05-20,21,136.8,583.4,Team A
CL03424,GVP106,C01517,2026-01-23,115,166.4,789.09,Team C
CL03425,GVP136,C01059,2026-12-19,146,131.0,729.23,Team A
